team_member_id,role,groups,days online,posts,answers,edits to answers,followups,replies to followups
7878,student,,0,0,0,0,0,0
6231,student,,0,0,0,0,0,0
4708,student,,0,0,0,0,0,0
10344,student,,0,0,0,0,0,0
6918,student,,0,0,0,0,0,0
8215,student,,0,0,0,0,0,0
9387,student,,0,0,0,0,0,0
#N/A,student,,0,0,0,0,0,0
6180,student,,0,0,0,0,0,0
3584,student,,0,0,0,0,0,0
#N/A,student,,0,0,0,0,0,0
9770,student,,0,0,0,0,0,0
8576,student,,0,0,0,0,0,0
7880,student,,0,0,0,0,0,0
6447,student,,0,0,0,0,0,0
5872,student,,0,0,0,0,0,0
9518,student,,0,0,0,0,0,0
4562,student,,0,0,0,0,0,0
7038,student,,0,0,0,0,0,0
4707,student,,0,0,0,0,0,0
6560,student,,0,0,0,0,0,0
712,student,,0,0,0,0,0,0
6868,student,,0,0,0,0,0,0
6863,student,,0,0,0,0,0,0
3514,student,,0,0,0,0,0,0
504,student,,0,0,0,0,0,0
1207,student,,0,0,0,0,0,0
6395,student,,0,0,0,0,0,0
6396,student,,0,0,0,0,0,0
651,student,,0,0,0,0,0,0
5871,student,,0,0,0,0,0,0
#N/A,student,,0,0,0,0,0,0
7831,student,,0,0,0,0,0,0
1666,student,,0,0,0,0,0,0
#N/A,student,,0,0,0,0,0,0
14,student,,0,0,0,0,0,0
6558,student,,0,0,0,0,0,0
4712,student,,0,0,0,0,0,0
9517,student,,0,0,0,0,0,0
#N/A,student,,0,0,0,0,0,0
8684,student,,0,0,0,0,0,0
5603,student,,0,0,0,0,0,0
#N/A,student,,0,0,0,0,0,0
6888,student,,0,0,0,0,0,0
2030,student,,0,0,0,0,0,0
4608,student,,0,0,0,0,0,0
7763,student,,0,0,0,0,0,0
8003,student,,0,0,0,0,0,0
2280,student,,0,0,0,0,0,0
#N/A,student,,0,0,0,0,0,0
6867,student,,0,0,0,0,0,0
3410,student,,0,0,0,0,0,0
8016,student,,0,0,0,0,0,0
2664,student,,0,0,0,0,0,0
2690,student,,0,0,0,0,0,0
8575,student,,0,0,0,0,0,0
#N/A,student,,0,0,0,0,0,0
9279,student,,0,0,0,0,0,0
1883,student,,0,0,0,0,0,0
6919,student,,0,0,0,0,0,0
10221,student,,0,0,0,0,0,0
10343,student,,0,0,0,0,0,0
8200,student,,0,0,0,0,0,0
8410,student,,0,0,0,0,0,0
3516,student,,0,0,0,0,0,0
6887,student,,0,0,0,0,0,0
#N/A,student,,0,0,0,0,0,0
5311,student,,0,0,0,0,0,0
3552,student,,0,0,0,0,0,0
3078,student,,0,0,0,0,0,0
215,student,,7,0,0,0,1,0
1878,student,,1,0,0,0,0,0
4163,student,,6,0,0,0,0,0
9670,student,,54,0,0,0,1,3
3016,student,,13,0,0,0,0,0
8791,student,,10,0,0,0,0,0
2834,student,,56,1,9,3,2,5
3398,student,,38,0,0,0,0,0
10054,student,,7,0,0,0,0,0
1444,student,,56,0,0,0,0,0
9853,student,,12,0,0,0,0,0
2835,student,,3,0,0,0,0,0
8207,student,,26,0,0,0,0,0
7109,student,,12,0,0,0,0,0
102,student,,20,0,0,0,1,3
3056,student,,2,0,0,0,0,0
8364,student,,22,0,0,0,0,0
2654,student,,18,0,0,0,0,0
5076,student,,3,0,0,0,0,0
4445,student,,1,0,0,0,0,0
#N/A,student,,3,0,0,0,0,0
136,student,,52,0,0,0,0,0
9796,student,,2,0,0,0,0,2
5701,student,,21,0,0,0,0,0
8573,student,,6,0,0,0,0,0
1361,student,,3,0,0,0,0,0
317,student,,39,0,1,0,0,0
201,student,,36,0,0,0,2,0
67,student,,15,0,0,0,0,0
4321,student,,31,5,0,0,1,0
10610,student,,1,0,0,0,0,0
733,student,,1,0,0,0,0,0
2712,student,,2,0,0,0,0,0
6323,student,,3,0,0,0,0,0
3508,student,,46,2,0,0,3,1
10582,student,,3,0,0,0,0,0
4254,student,,3,0,0,0,0,0
4710,student,,1,0,0,0,0,0
285,student,,6,0,0,0,0,0
1621,student,,110,1,2,0,1,1
3953,student,,7,0,0,0,0,0
4131,student,,4,0,0,0,0,0
4927,student,,30,5,0,0,2,1
5337,student,,23,2,0,0,0,3
7134,student,,5,0,0,0,0,0
837,student,,15,0,0,0,0,0
8722,student,,2,0,0,0,0,0
9536,student,,6,0,0,0,0,0
10189,student,,17,0,0,0,0,0
10223,student,,10,0,0,0,0,0
8115,student,,84,0,0,1,1,0
5971,student,,8,0,0,0,0,0
9257,student,,3,0,0,0,0,0
4252,student,,13,0,0,0,0,0
9490,student,,0,0,0,0,0,0
8777,student,,8,1,1,0,3,4
187,student,,34,1,0,0,1,0
9875,student,,2,0,0,0,0,0
3654,student,,2,0,0,0,0,0
1478,student,,53,0,0,0,0,0
2164,student,,1,0,0,0,0,0
2068,student,,1,0,0,0,0,0
652,student,,3,0,0,0,0,0
9898,student,,7,0,0,0,0,0
925,student,,49,5,8,3,1,1
4157,student,,79,6,1,0,6,15
2414,student,,60,0,0,0,0,0
10487,student,,6,0,0,0,0,0
6705,student,,4,0,0,0,0,0
1519,student,,33,1,1,0,0,1
#N/A,student,,33,0,0,0,0,0
8229,student,,18,0,0,0,0,1
6307,student,,2,0,0,0,0,0
1909,instructor,,23,5,0,0,0,0
8532,student,,6,0,0,0,0,0
1128,student,,2,0,0,0,0,0
5466,student,,5,0,0,0,0,2
5312,student,,1,0,0,0,0,0
1967,student,,3,0,0,0,1,0
1881,student,,24,1,1,0,0,1
2653,student,,142,9,39,6,12,37
4295,student,,56,12,1,0,3,5
5338,student,,2,0,0,0,0,0
5340,student,,1,0,0,0,0,0
5456,student,,13,0,0,0,0,0
5522,student,,2,0,0,0,0,0
6305,student,,20,4,0,0,0,0
7296,student,,9,0,0,0,0,0
7903,student,,2,0,0,0,0,0
53,student,,69,5,0,0,1,0
8966,student,,1,0,0,0,0,0
9298,student,,11,0,0,0,0,0
9737,student,,27,6,0,0,3,4
1622,student,,33,0,0,0,0,0
9839,student,,1,0,0,0,0,0
9740,student,,48,3,0,0,0,0
495,student,,6,0,0,0,0,0
#N/A,student,,36,0,0,0,0,0
6813,student,,1,0,0,0,0,0
8231,student,,3,0,0,0,0,0
457,student,,26,1,0,0,0,0
8147,student,,26,0,0,0,0,0
8148,student,,34,0,0,0,0,1
1520,student,,18,0,0,0,0,0
4250,student,,3,0,0,0,0,0
1697,student,,2,0,0,0,0,0
1934,student,,113,7,2,3,1,5
9260,student,,0,0,0,0,0,0
4527,student,,1,0,0,0,0,0
9406,student,,2,0,0,0,0,0
6654,student,,0,0,0,0,0,0
5339,student,,1,0,0,0,0,0
9669,student,,0,0,0,0,0,0
5200,student,,1,0,0,0,0,0
#N/A,student,,2,0,0,0,0,0
4106,student,,8,0,0,0,0,0
7341,student,,8,1,0,0,0,0
4283,student,,9,0,0,0,0,0
1030,student,,2,0,0,0,0,0
2940,student,,6,0,0,0,0,0
#N/A,student,,1,0,0,0,0,0
6162,student,,15,1,1,0,11,5
7149,student,,173,3,7,1,5,20
7761,student,,67,12,8,0,7,14
2806,student,,94,0,0,0,0,1
2807,student,,103,1,0,0,1,0
454,student,,54,0,0,2,0,0
2312,student,,2,0,0,0,0,0
2579,student,,12,0,0,0,0,0
5998,student,,4,0,0,0,0,0
2297,student,,4,0,0,0,0,0
1285,student,,108,1,1,0,0,1
5716,student,,8,0,0,0,0,0
135,student,,24,1,0,0,0,0
9126,student,,10,0,0,0,0,0
2269,student,,50,0,0,0,1,0
4282,student,,3,0,0,0,0,0
3515,student,,2,0,0,0,0,0
#N/A,student,,1,0,0,0,0,0
4032,student,,5,0,0,0,0,0
1259,student,,41,9,22,11,7,12
1675,student,,3,0,0,0,0,0
7561,student,,10,0,0,0,0,0
3818,student,,82,4,1,1,6,1
5705,student,,42,3,0,0,0,2
4755,student,,9,0,0,0,0,0
4322,student,,6,0,0,0,0,0
1551,student,,0,0,0,0,0,0
#N/A,student,,15,1,0,0,0,1
9245,student,,10,0,0,0,0,0
9191,student,,13,0,0,0,1,0
2002,student,,8,0,0,0,0,0
4352,student,,31,0,0,0,1,0
#N/A,student,,14,0,0,0,1,0
8996,student,,5,0,0,0,0,0
8804,student,,17,0,0,0,0,0
2244,student,,6,0,0,0,0,0
532,student,,88,1,2,1,1,1
8151,student,,10,0,0,0,0,0
9277,student,,2,0,0,0,0,0
9529,student,,11,0,0,0,0,0
2638,student,,38,1,0,0,0,0
2534,student,,9,0,0,0,0,0
4623,student,,13,1,0,0,0,0
4526,student,,57,1,0,0,4,1
6394,student,,2,0,0,0,0,0
66,student,,24,0,0,0,0,1
8146,student,,14,0,0,0,0,0
9428,student,,5,0,0,0,0,0
7490,student,,1,0,0,0,0,0
3832,student,,1,0,0,0,0,0
4031,student,,19,0,0,0,0,0
6229,student,,11,0,1,0,0,0
2633,student,,69,2,0,0,1,0
5437,student,,0,0,0,0,0,0
634,student,,15,0,0,0,0,0
9941,student,,2,0,0,0,0,0
2364,student,,12,0,0,0,0,0
724,student,,18,1,0,0,0,0
4537,student,,10,0,0,0,0,0
4075,student,,2,0,0,0,0,0
10168,student,,1,0,0,0,0,0
9259,student,,0,0,0,0,0,0
4026,student,,1,0,0,0,0,0
#N/A,student,,10,0,0,0,0,1
4164,student,,2,0,0,0,0,0
6816,student,,1,0,0,0,0,0
8114,student,,28,0,0,0,0,0
1704,student,,28,0,0,0,0,0
1514,student,,6,0,0,0,0,0
7197,student,,38,0,0,0,1,2
9532,student,,5,0,0,0,0,0
7342,student,,2,0,0,0,0,0
8339,student,,4,0,0,0,0,0
#N/A,student,,6,0,0,0,0,0
8542,student,,5,0,0,0,0,0
3054,student,,1,0,0,0,0,0
4407,student,,2,0,0,0,0,0
6139,student,,3,0,0,0,0,0
7111,student,,14,0,0,0,0,0
3567,student,,8,0,0,0,0,0
2689,student,,2,0,0,0,0,0
2033,student,,163,50,15,8,17,19
3906,student,,0,0,0,0,0,0
7356,student,,11,1,0,0,0,1
7584,student,,36,7,0,0,3,2
6907,student,,1,0,0,0,0,0
5159,student,,1,0,0,0,0,0
1287,student,,71,0,0,0,0,0
8528,student,,50,0,0,0,0,0
4105,student,,2,0,0,0,0,0
3568,student,,4,0,0,0,0,0
9954,student,,2,0,0,0,0,0
10161,student,,13,0,0,0,0,1
455,student,,25,0,0,0,0,0
1125,student,,29,0,0,0,0,0
7704,student,,4,0,0,0,0,0
94,student,,15,0,0,0,0,1
6698,student,,2,0,0,0,0,0
5543,student,,21,0,0,0,0,0
193,student,,11,0,0,0,0,0
6329,student,,3,0,0,0,0,0
1286,student,,31,0,0,0,0,0
6541,student,,14,0,0,0,0,0
1914,student,,15,0,0,0,0,0
9910,student,,28,0,0,0,0,1
10666,ta,,42,3,0,0,0,2
4323,student,,1,0,0,0,0,0
4632,student,,3,0,0,0,0,0
6161,student,,7,0,0,0,0,0
7762,student,,2,0,0,0,0,0
1217,student,,85,2,2,0,1,2
4703,student,,3,0,0,0,0,0
5982,student,,23,0,0,0,0,0
9531,student,,3,0,0,0,0,1
2635,student,,36,0,0,0,0,0
2475,student,,1,0,0,0,0,0
7378,student,,23,2,0,0,0,0
3659,student,,32,11,0,0,14,4
8611,student,,61,0,0,0,0,0
2655,student,,12,0,0,0,0,0
8208,student,,48,17,0,0,11,0
2518,student,,1,0,0,0,0,0
8113,student,,59,5,0,0,0,3
#N/A,student,,57,0,0,0,0,0
453,student,,150,0,2,0,2,2
7502,student,,0,0,0,0,0,0
10619,student,,10,0,0,0,0,0
8203,student,,1,0,0,0,0,0
1515,student,,10,0,0,0,0,0
9653,student,,8,0,0,0,0,0
9840,student,,1,0,0,0,0,0
149,student,,20,3,1,1,4,3
3708,student,,1,0,0,0,0,0
#N/A,student,,53,0,0,0,0,0
4917,student,,11,1,0,0,1,1
1435,student,,14,0,0,0,0,0
8920,student,,10,0,0,0,0,0
2175,student,,35,1,0,0,0,3
3100,student,,22,0,0,0,0,0
2640,student,,39,1,0,0,4,2
#N/A,student,,5,0,0,0,0,0
4614,student,,61,26,8,0,10,16
493,student,,15,0,0,0,1,0
8612,student,,5,0,0,0,0,0
1699,student,,12,1,1,0,2,2
153,student,,93,1,7,1,2,6
7152,student,,47,0,0,0,0,0
787,student,,1,0,0,0,0,0
1928,student,,3,0,0,0,0,0
6544,student,,5,0,0,0,0,0
7367,student,,2,0,0,0,0,0
8340,student,,14,0,0,0,3,1
8792,student,,4,0,0,0,0,0
4622,student,,29,0,0,0,0,0
7583,student,,91,3,0,0,2,0
5814,student,,2,0,0,0,0,0
6588,student,,4,0,0,0,0,0
1915,student,,4,0,0,0,0,0
3550,student,,20,0,0,0,0,0
3592,student,,6,0,0,0,1,0
4485,student,,45,0,2,0,1,0
4705,student,,10,1,0,0,1,2
839,student,,54,0,0,0,0,0
9190,student,,2,0,0,0,0,0
2533,student,,9,1,0,0,0,0
3766,student,,43,1,2,2,3,4
6760,student,,28,0,0,0,0,0
9153,student,,3,0,0,0,0,0
3733,student,,4,0,0,0,0,0
55,student,,5,0,0,0,0,0
3970,student,,111,0,0,0,0,0
911,student,,1,0,0,0,0,0
6439,student,,1,0,0,0,0,0
5310,student,,7,0,0,0,0,0
6779,student,,5,0,0,0,0,0
8204,student,,9,0,0,0,0,0
10167,student,,5,0,0,0,0,0
9491,student,,3,0,0,0,0,0
3655,student,,7,0,0,0,0,0
155,student,,77,0,0,0,1,1
5455,student,,2,0,0,0,0,0
7355,student,,4,0,0,0,0,0
#N/A,student,,10,0,0,0,0,0
5369,student,,1,0,0,0,0,0
6653,student,,4,0,0,0,0,0
7662,student,,50,0,0,0,0,0
4446,student,,15,1,0,0,1,5
9431,student,,0,0,0,0,0,0
6124,student,,9,0,1,1,2,0
1641,student,,94,1,1,0,1,0
#N/A,student,,10,0,0,0,0,0
3956,student,,16,0,0,0,0,0
9856,student,,7,0,0,0,0,0
6163,student,,14,0,0,0,0,0
964,student,,8,0,0,0,0,0
1757,student,,8,0,0,0,0,0
7992,student,,3,0,0,0,0,0
4786,student,,3,0,0,0,2,0
10589,student,,11,0,0,0,0,0
151,student,,24,2,0,0,0,1
#N/A,student,,51,3,0,0,1,3
1577,student,,3,0,0,0,0,0
6960,student,,2,0,0,0,0,0
286,student,,3,0,0,0,0,0
877,student,,55,7,0,0,5,6
7702,student,,2,0,0,0,0,0
1441,student,,64,0,1,0,2,1
2915,student,,3,0,0,0,0,0
7151,student,,22,0,0,0,0,2
5329,student,,31,0,0,0,0,0
8129,student,,17,0,0,0,0,0
9246,student,,7,0,0,0,0,0
5588,student,,8,0,0,0,0,0
360,student,,1,0,0,0,0,0
9774,student,,18,0,0,0,0,0
399,student,,3,0,0,0,0,0
6543,student,,7,0,0,0,0,0
2926,student,,1,0,0,0,0,0
3674,student,,34,4,3,1,4,2
398,student,,8,0,0,0,0,0
13,student,,39,4,0,0,5,4
5152,student,,0,0,0,0,0,0
1880,student,,1,0,0,0,0,0
3817,student,,51,0,1,0,4,1
10190,student,,0,0,0,0,0,0
8689,student,,12,0,0,0,0,1
3877,student,,86,5,4,2,7,18
4631,student,,8,1,0,1,0,0
5999,student,,1,0,0,0,0,0
529,student,,1,0,0,0,0,0
4249,student,,102,11,0,0,7,8
2795,student,,4,0,0,0,0,0
803,student,,1,0,0,0,0,0
10584,student,,6,0,0,0,0,0
4251,student,,2,0,0,0,0,0
2611,student,,5,0,0,0,0,0
1552,student,,29,0,0,0,1,0
6121,student,,2,0,0,0,0,0
4281,student,,21,0,0,0,1,0
#N/A,student,,9,1,0,0,0,1
7344,student,,4,0,0,0,0,0
6587,student,,73,1,0,0,1,1
6586,student,,47,0,0,0,0,0
1795,student,,9,0,0,0,0,0
4706,student,,1,0,0,0,0,0
8185,student,,15,2,0,0,1,0
#N/A,student,,2,1,0,0,0,0
7664,student,,14,0,0,0,0,0
2404,student,,5,0,0,0,0,0
2188,student,,20,0,0,0,0,0
319,student,,1,0,0,0,0,0
1002,student,,23,0,0,0,0,0
6017,student,,61,0,0,0,0,1
2937,student,,59,0,3,3,0,1
#N/A,student,,2,0,0,0,0,0
6122,student,,18,0,0,0,0,0
8313,student,,16,2,0,0,0,0
1602,student,,30,0,0,0,0,0
6322,student,,22,0,0,0,0,0
9519,student,,85,0,4,0,0,2
1424,student,,22,0,0,0,0,0
2273,student,,37,4,0,0,3,2
4561,student,,9,0,0,0,0,0
2226,student,,49,0,0,0,0,0
3735,student,,8,0,0,0,0,0
2067,student,,3,0,0,0,0,0
5370,student,,32,0,0,0,0,0
1956,student,,1,0,0,0,0,0
#N/A,student,,31,1,0,0,2,0
2114,student,,2,0,0,0,0,0
265,student,,21,2,0,0,1,0
9699,student,,6,0,0,0,0,0
5043,student,,2,0,0,0,0,0
2115,student,,1,0,0,0,0,0
5815,student,,0,0,0,0,0,0
1071,student,,2,0,0,0,0,0
2692,student,,5,0,2,0,0,0
6780,student,,1,0,0,0,0,0
309,student,,29,1,0,0,0,1
336,student,,19,0,0,0,0,0
10668,ta,,4,0,0,0,0,0
2701,student,,1,0,0,0,0,0
928,student,,5,0,0,0,0,0
687,student,,11,0,0,0,0,0
10232,student,,1,0,0,0,0,0
4181,student,,9,0,0,0,0,0
5708,student,,2,0,0,0,0,0
3756,student,,2,0,0,0,0,0
9247,student,,3,0,0,0,0,0
880,student,,1,0,0,0,0,0
2916,student,,3,0,0,0,0,0
1013,student,,175,26,22,13,50,50
3505,student,,42,2,0,0,1,0
5587,student,,5,1,0,0,0,0
6865,student,,12,0,0,0,0,0
734,student,,1,0,0,0,0,0
10486,student,,9,1,0,0,0,0
1319,student,,20,2,2,0,2,1
2612,student,,107,0,0,2,3,0
3831,student,,2,0,0,0,0,0
5169,student,,11,0,2,0,1,8
8205,student,,7,0,0,0,0,0
7701,student,,1,0,1,0,0,0
10655,ta,,164,1,0,0,0,1
2309,student,,19,0,0,0,0,0
3736,student,,1,0,0,0,0,0
2272,student,,34,0,0,0,0,0
8239,student,,18,0,0,0,0,0
4156,student,,13,0,0,0,0,0
4256,student,,27,2,1,0,0,0
823,student,,3,1,0,0,0,0
#N/A,student,,33,2,8,2,1,1
#N/A,ta,,85,0,9,6,0,2
6196,student,,12,1,0,0,0,0
397,student,,2,0,0,0,0,0
9665,student,,10,1,0,0,1,0
2802,student,,5,0,0,0,0,0
9995,student,,9,0,0,0,0,0
6823,student,,1,0,0,0,0,0
5287,student,,0,0,0,0,0,0
1462,student,,105,35,3,1,32,37
4107,student,,28,2,0,0,1,0
5604,student,,2,0,0,0,0,0
6706,student,,16,0,0,0,0,0
2091,student,,2,0,0,0,0,0
695,student,,1,0,0,0,0,0
2697,student,,34,4,1,0,0,3
7594,student,,133,21,3,0,19,11
2636,student,,8,0,0,0,0,0
9492,student,,10,0,0,0,0,0
6343,student,,1,0,0,0,0,0
6344,student,,8,0,0,0,0,0
#N/A,student,,13,0,0,0,0,1
2520,student,,110,5,2,0,4,7
5252,student,,7,0,0,0,0,0
6045,student,,1,0,0,0,0,0
648,student,,3,0,0,0,0,0
7365,student,,4,0,0,0,0,0
2989,student,,5,0,0,0,0,0
277,student,,10,0,0,0,0,0
1110,student,,6,0,0,0,0,0
#N/A,student,,3,0,0,0,0,0
3581,student,,59,0,0,0,2,6
2700,student,,4,1,0,0,0,0
9911,student,,15,0,0,0,0,0
2710,student,,3,0,0,0,0,0
2938,student,,76,0,0,0,0,0
633,student,,63,2,2,0,5,4
9248,student,,9,0,0,0,0,0
3414,student,,1,0,0,0,0,0
2031,student,,1,0,0,0,0,0
2403,student,,8,0,0,0,0,0
3971,student,,15,0,0,0,0,0
6626,student,,16,0,0,0,0,0
3879,student,,195,2,0,1,0,0
9851,student,,6,0,0,0,0,0
8145,student,,14,0,0,0,0,0
4785,student,,9,0,0,0,0,0
10390,student,,1,0,0,0,0,0
2413,student,,27,0,0,0,0,0
5172,student,,24,1,0,0,1,0
320,student,,14,1,0,0,0,0
5848,student,,1,0,0,0,0,0
1220,student,,34,0,1,0,0,0
7503,student,,5,0,0,0,0,0
41,student,,114,4,21,12,13,27
10067,student,,1,0,0,0,0,0
5371,student,,5,0,0,0,0,0
1469,student,,4,0,0,0,0,0
400,student,,4,0,0,0,0,0
93,student,,12,3,0,0,0,1
4206,student,,2,0,0,0,0,0
8338,student,,18,0,0,0,1,0
2274,student,,25,0,0,0,0,0
2504,student,,29,0,0,0,0,0
6757,student,,7,0,0,0,0,0
3397,student,,11,0,0,0,0,0
3907,student,,26,3,0,0,2,2
1673,student,,54,0,0,0,3,1
8555,student,,4,0,0,0,0,0
217,student,,25,0,0,0,1,0
3409,student,,186,47,51,3,31,54
2004,student,,4,0,0,0,0,0
1794,student,,3,0,0,0,0,0
5627,student,,0,0,0,0,0,0
134,student,,180,17,48,15,45,85
7711,student,,1,0,0,0,0,0
161,student,,22,1,0,0,0,0
#N/A,student,,1,0,0,0,0,0
5154,student,,75,3,13,1,5,20
2796,student,,6,0,0,0,0,0
2737,student,,23,0,0,0,0,0
59,student,,70,3,1,0,3,4
2342,student,,12,0,0,0,0,0
9943,student,,3,0,0,0,0,0
2637,student,,143,15,2,1,9,9
8216,student,,6,0,0,0,0,0
#N/A,student,,1,0,0,0,0,0
10581,student,,8,0,0,0,0,0
6284,student,,8,0,0,0,0,0
2066,student,,27,0,0,0,0,0
6342,student,,1,0,0,0,0,0
3470,student,,9,0,0,0,0,0
1507,student,,5,0,0,0,0,0
1550,student,,7,0,0,0,0,0
2415,student,,67,1,0,0,0,0
6341,student,,6,0,0,0,0,0
7112,student,,2,0,0,0,0,0
4004,student,,3,0,0,0,0,0
1257,student,,5,0,0,0,0,0
4753,student,,64,7,3,2,10,8
1700,student,,6,0,0,0,0,0
2738,student,,6,0,0,0,0,0
3411,student,,0,0,0,0,0,0
1829,student,,93,4,2,0,3,4
6194,student,,22,1,0,0,3,2
6824,student,,3,0,0,0,0,0
9668,student,,0,0,0,0,0,0
909,student,,4,3,0,0,1,3
8131,student,,0,0,0,0,0,0
7207,student,,1,0,0,0,0,0
6047,student,,20,1,2,0,2,0
6625,student,,25,2,1,0,1,0
9849,student,,6,0,0,0,0,0
3014,student,,2,0,0,0,0,0
7435,student,,1,0,0,0,0,0
#N/A,student,,4,0,0,0,0,0
3507,student,,0,0,0,0,0,0
686,student,,23,0,0,0,0,1
1072,student,,90,0,0,0,1,0
6330,student,,9,1,0,0,0,0
5277,student,,2,0,0,0,0,0
10609,student,,7,0,0,0,0,0
703,student,,83,4,0,0,0,2
#N/A,student,,3,0,0,0,0,0
6393,student,,2,0,0,0,0,0
1947,student,,21,1,0,0,0,0
3755,student,,4,0,0,0,0,0
44,student,,3,0,0,0,0,0
333,student,,7,0,0,0,0,0
7674,student,,24,0,0,0,0,0
7434,student,,2,0,0,0,0,0
2801,student,,37,0,2,0,0,1
9125,student,,8,2,0,0,2,0
3754,student,,82,0,0,0,1,4
701,student,,90,5,15,6,4,3
185,student,,18,1,0,0,1,0
5535,student,,31,2,2,1,1,2
6961,student,,2,0,0,0,0,0
7202,student,,53,18,14,3,18,19
2639,student,,66,0,0,0,1,1
#N/A,student,,1,0,0,0,0,0
9326,student,,5,0,0,0,0,0
9710,student,,0,0,0,0,0,0
496,student,,1,0,0,0,0,0
2561,student,,20,2,0,0,4,5
672,student,,10,0,0,0,0,0
5586,student,,1,0,0,0,0,0
6805,student,,87,13,1,1,2,1
1953,student,,63,0,0,0,1,0
4132,student,,2,0,0,0,0,0
3480,student,,4,0,0,0,0,2
7829,student,,20,5,0,2,3,6
6137,student,,9,0,0,0,0,1
3908,student,,1,0,0,0,0,0
4259,student,,14,0,0,0,0,0
1908,student,,4,0,0,0,0,0
3513,student,,6,0,0,0,0,0
181,student,,21,1,0,0,1,0
7596,student,,0,0,0,0,0,0
