team_member_id,role,groups,days online,posts,answers,edits to answers,followups,replies to followups
2471,student,,1,0,0,0,0,0
3797,student,,49,3,1,0,0,1
3061,student,,11,0,0,0,0,0
661,student,,37,0,0,0,0,0
3445,student,,46,10,2,0,2,1
6790,student,,0,0,0,0,0,0
1633,student,,3,0,0,0,0,0
6789,student,,6,1,0,0,0,0
4465,student,,25,5,0,1,4,1
5089,student,,78,11,18,6,7,17
2943,student,,18,0,0,0,0,0
6441,student,,60,8,0,0,5,0
4535,student,,11,2,0,0,1,1
9374,ta,,13,0,0,0,0,0
1841,student,,45,4,1,0,5,6
273,student,,8,0,0,0,0,0
971,student,,28,2,0,0,1,3
238,student,,0,0,0,0,0,0
4231,student,,90,5,0,0,6,3
4976,student,,9,0,0,0,0,0
2874,student,,3,0,0,0,0,0
5803,student,,19,1,0,0,0,0
1273,student,,2,0,0,0,0,0
3020,student,,2,0,0,0,0,0
986,student,,20,0,0,0,0,0
#N/A,student,,21,0,0,0,0,0
3086,student,,74,12,0,0,6,7
3406,student,,15,0,0,0,0,1
5801,student,,93,5,1,0,5,3
1896,student,,16,1,0,0,0,1
274,student,,9,0,1,0,0,0
6442,student,,32,0,0,0,0,0
988,student,,10,0,0,0,0,0
2729,student,,39,1,1,0,3,7
#N/A,student,,54,0,0,0,0,0
1973,student,,68,2,0,0,2,2
5913,student,,0,0,0,0,0,0
5804,student,,22,1,2,0,0,0
2875,student,,0,0,0,0,0,0
#N/A,student,,0,0,0,0,0,0
8798,student,,26,1,0,0,0,0
2112,student,,7,0,0,0,0,0
3064,student,,0,0,0,0,0,0
3405,student,,52,2,0,0,1,0
1276,student,,13,0,0,0,0,0
#N/A,ta,,83,2,3,1,0,2
5802,student,,7,0,0,0,0,0
4534,student,,0,0,0,0,0,0
237,student,,47,0,0,0,0,0
2901,student,,77,3,5,0,4,3
#N/A,student,,10,2,1,0,0,0
628,student,,47,0,0,0,0,1
6443,student,,24,0,0,0,0,0
2145,ta,,173,0,0,0,0,0
1976,student,,0,0,0,0,0,0
1974,student,,2,0,0,0,0,0
2730,student,,0,0,0,0,0,0
5092,student,,103,3,0,0,2,1
2903,student,,3,0,0,0,0,0
810,student,,1,0,0,0,0,0
2732,student,,21,0,0,0,0,0
2944,student,,0,0,0,0,0,0
6645,student,,57,7,0,0,2,2
8842,student,,14,0,0,0,0,0
626,student,,64,6,1,0,2,2
3088,student,,4,0,0,0,0,0
1330,student,,49,3,1,0,1,0
4856,student,,0,0,0,0,0,0
9318,student,,16,0,0,0,0,0
2470,student,,26,1,0,0,1,0
4691,student,,8,1,0,0,0,0
4924,student,,43,4,4,2,2,6
1332,student,,97,2,0,0,0,0
5916,student,,0,0,0,0,0,0
612,student,,0,0,0,0,0,0
972,student,,2,0,0,0,0,0
969,student,,8,1,0,0,1,0
663,student,,5,0,0,0,0,0
6259,student,,0,0,0,0,0,0
4853,student,,34,7,2,0,7,9
1894,student,,20,1,0,0,0,0
9317,student,,16,1,0,0,1,0
1635,student,,7,0,0,0,0,0
4466,student,,9,0,0,0,0,0
#N/A,student,,59,3,0,0,0,1
88,student,,17,0,0,0,0,0
5914,student,,0,0,0,0,0,0
5188,student,,20,1,0,0,0,0
6648,student,,16,0,0,0,1,0
2731,student,,0,0,0,0,0,0
6704,student,,2,0,0,0,0,0
4975,student,,25,3,1,0,0,1
8799,student,,7,0,0,0,0,0
2469,student,,16,0,0,0,0,0
1844,student,,52,0,0,0,0,0
1970,student,,0,0,0,0,0,0
2472,student,,5,0,0,0,0,0
86,student,,0,0,0,0,0,0
4923,student,,2,0,0,0,0,0
#N/A,ta,,79,9,176,14,5,98
#N/A,student,,0,0,0,0,0,0
5140,student,,0,0,0,0,0,0
4921,student,,0,0,0,0,0,0
682,student,,5,0,0,0,0,0
3800,student,,9,0,0,0,0,0
3062,student,,1,0,0,0,0,0
1972,student,,2,0,0,0,0,0
5090,student,,0,0,0,0,0,0
1281,student,,9,1,0,0,1,0
#N/A,student,,31,0,0,0,0,0
1971,student,,0,0,0,0,0,0
6792,student,,0,0,0,0,0,0
662,student,,13,2,1,0,0,1
4854,student,,0,0,0,0,0,0
3087,student,,19,0,0,0,0,0
683,student,,23,0,0,0,0,0
1969,student,,2,0,0,0,0,0
812,student,,0,0,0,0,0,0
275,student,,3,2,0,0,0,0
1283,student,,6,2,0,0,2,2
811,student,,5,0,0,0,0,0
4973,student,,12,1,0,0,0,0
4974,student,,20,0,0,0,1,0
276,student,,0,0,0,0,0,0
6260,student,,0,0,0,0,0,0
2573,student,,77,25,0,0,4,2
2576,student,,0,0,0,0,0,0
4855,student,,0,0,0,0,0,0
3799,student,,27,5,0,0,0,1
87,student,,0,0,0,0,0,0
4536,student,,0,0,0,0,0,0
2109,student,,86,4,1,0,2,7
2111,student,,4,0,0,0,1,0
8800,student,,9,2,0,0,0,0
3407,student,,6,0,0,0,0,0
625,student,,66,21,3,0,12,4
4533,student,,87,24,8,4,40,65
610,student,,2,0,0,0,0,0
609,student,,36,0,0,0,0,0
970,student,,43,2,0,0,0,1
3018,student,,14,0,0,0,0,0
6444,student,,1,0,0,0,0,0
1843,student,,3,0,0,0,0,0
809,student,,11,0,0,0,1,0
3798,student,,32,1,1,0,0,0
2941,student,,120,8,6,0,3,3
5849,student,,3,0,0,0,0,0
1842,student,,32,0,0,0,0,0
6646,student,,38,2,0,0,1,0
3085,student,,19,1,0,0,0,0
1895,student,,37,0,0,0,0,0
4692,student,,12,0,0,0,0,0
5187,student,,1,0,0,0,0,0
5915,student,,28,0,0,0,0,0
1284,student,,3,0,0,0,0,0
5852,student,,8,2,0,0,2,8
2574,student,,43,5,0,0,0,0
6013,student,,2,0,0,0,0,0
2942,student,,93,6,0,0,2,1
4229,student,,15,0,0,0,0,0
6702,student,,39,4,0,0,0,1
3446,student,,33,2,1,0,1,0
#N/A,ta,,60,15,1,0,0,4
5139,student,,34,9,2,0,2,7
2921,student,,0,0,0,0,0,0
5185,student,,15,2,0,0,0,0
8797,student,,46,3,0,0,1,0
